PC1,PC2,PC3,PC4,session_id,phase,breakdown
-5.74977523599316,-0.774511683286795,-2.4727579903328487,1.0453263848307026,6a7bef8d-ae1d-4d4f-8b36-efba273c247f,full_reasoning,1
-5.719974805183822,4.381862207908388,-2.259470573374877,-0.31509747915041364,cc9e9f7a-923f-4910-a49a-a3aa8dce3d6e,full_reasoning,1
-5.736768988276153,1.8968214481495866,-1.3958064463346038,-1.1082765965031156,419621e8-7ad7-44f0-8cd4-8f67c2bc9a11,full_reasoning,1
-5.735612426841241,0.1464673462484637,-1.6332745562234732,-0.387239371984264,6e84d762-d940-470b-b7f4-ce9941817c13,full_reasoning,1
-5.727068806254041,2.3962901577149585,-1.5834890800508015,-0.9941234008863659,763c1db9-81da-4906-a6d5-d48a7e94ecd8,full_reasoning,1
-20.72355938957136,4.713524835803007,-1.814532037826205,-0.4452406057967113,c7fab1f5-522d-433b-a07c-06fda5f7d01c,full_reasoning,1
-5.7285800210384945,2.9420213942221918,0.03761264755681045,0.9863629820387033,2e7afbfa-8efa-4c67-8097-d78919cc7679,full_reasoning,1
-5.778002502196722,-2.172342640982207,-3.6901969173384304,2.444802182210136,d88fc96a-8faa-4dbb-b4f5-7fa5fa2f5299,full_reasoning,1
-5.773766089623857,-2.1244220945684655,-3.3823005546547824,1.7136434094842363,67ce0e13-20d3-4c7a-9bd1-4d4bb4ed2fdc,full_reasoning,1
-122.74562583367434,1.656259555210181,-1.4300586856382254,1.1939387256137433,442a9d91-0b2f-4e5d-bc44-a94291c8a5e8,full_reasoning,1
-117.77882790026081,0.5976947806285032,-1.2137815921323942,0.5569839103566553,13aea7cf-1b77-45d2-84b6-eb2f99d5d4b2,full_reasoning,1
-5.771788581799634,-1.8332389068163568,-2.047724463475196,1.1491323208015822,e277a0e9-6622-4c71-981a-5efda9e665d2,full_reasoning,1
-68.73171737119698,3.429133674342169,-1.093444952618614,-0.39281513125350914,0aeb5ecc-52ba-44af-a2b9-0aceb9bb87d0,full_reasoning,1
-5.7823066765863445,-1.5329975770677835,-3.133679332360696,1.291288263616248,16cdee0c-72d2-427d-93ac-1642012c8da4,full_reasoning,1
-5.7695524889288015,0.41928796405477875,-0.9012150472109376,-0.984105359077922,4a4243bb-0f15-4588-8a61-c1e6161ebf34,full_reasoning,1
-71.74779390787283,2.0187641026975984,-0.39817213644790456,-0.6314578099380654,9176389f-500e-4d99-8604-8a3738ac2db3,full_reasoning,1
-41.76640512165919,-1.0451522816356213,-1.7276583248300283,0.6962330818409304,36d4d108-573f-4781-aafb-cdf86f056778,full_reasoning,1
-80.75603893649851,1.3140511960278232,0.013857435896635524,-0.9673768970859299,2a13f457-09b3-405a-9185-2fd03c734fd5,full_reasoning,1
-8.720260961337162,7.0647188393278535,-0.7633422188066589,-0.49759762605839025,ed22c8bd-8479-41f1-bb2a-1681e3e833b1,full_reasoning,1
-5.785342418163664,-2.0237790545539323,-1.6311822814098071,0.9787978983209596,04be6a39-ef80-45a7-adef-d18639539bb7,full_reasoning,1
-5.769070024293149,2.2479994638042786,-0.5638366915034423,0.24189183854737958,44d924ab-597f-49a2-b44f-a5df3043bb00,full_reasoning,1
-5.76364929271468,0.9558723571737713,-0.6210244558010137,-0.3387280608939701,17b2ec2e-9377-4f96-9ac9-ae149748cfd9,full_reasoning,1
-35.75491371017807,6.162130754699217,-0.5565429303204232,1.9229896616301525,dd3a0bd0-076e-4af4-9448-36c82074f8b7,full_reasoning,1
-5.694142479596212,5.481615434826453,-0.2997096941380064,-1.8900498594670418,4f4a96a6-b8e8-4bd9-8c29-654456fdd0da,full_reasoning,1
-5.728111140162439,3.414399851849414,-0.8688614266702389,-1.1254713109107255,674e8af3-89c3-4050-8d20-2684ccf80921,full_reasoning,1
-5.7666668146508595,-1.1637117161451813,-2.303342258795942,2.5318968916352986,b445ee07-c71f-4fd8-84af-32d2a61f31c4,full_reasoning,1
-5.762326702237928,-2.192808009126871,-4.435034252335626,3.425940484330609,cec90a46-89bb-477c-ae61-671658d10c59,full_reasoning,1
44.27674895848793,0.9717328062035661,-0.3775639430726751,0.8629423716893372,e2454354-96f4-4189-885c-adf95371f2ae,full_reasoning,1
19.361718951006335,11.19215127331972,-0.10440455566251106,-0.30577193385112433,e9ef0705-a54d-4916-995a-cc2133c2bd10,full_reasoning,1
34.28804650423958,1.8096936004941029,-0.6268827349481172,1.4701034856891628,bc4af487-d5e0-4c71-9106-176c6c3c4467,full_reasoning,1
124.29768015870182,3.095496818439182,-0.009134740543820083,-0.5330249950495255,027fd244-5916-47c6-b7f3-b81ac6d8a9c9,full_reasoning,1
29.269860412206327,3.1122355024991366,-0.5713814742347297,0.8026345267215748,c8df63f6-a698-45ab-ae48-ad3553a42cdd,full_reasoning,1
14.221827663414926,0.8399480296003636,-0.27784183931475015,-1.2767336296335117,04c464f5-1577-419e-ab34-4eef7149bb3a,full_reasoning,1
169.21941200913275,-3.139051963700861,-2.0196429393237203,1.4925999288750724,daa53a9d-47d0-4e4f-b389-1e7d70cfe76c,full_reasoning,1
114.27995775691815,-0.44279138174286287,-1.028318421736037,2.244697931364315,432a9a00-d057-4222-8508-a4fff396580a,full_reasoning,1
54.32278033849549,5.79059376232796,-0.28734687096315564,-0.18676866180476534,d5ae9834-aec5-4c34-ab4f-846c469f065d,full_reasoning,1
19.318313154683914,6.7960270046057305,0.16585551919217545,-1.3448197885509463,23eb9af4-2c97-4d1a-a6d1-6910c12f5627,full_reasoning,1
-5.785569063707252,-2.919120883697269,-2.1004014304841543,-0.025782999131370617,5ffd1ea6-05bc-47d6-ac5c-e0669d0f62fb,light_reasoning,1
-5.773259597796614,-2.458939527177961,-1.254143685386132,-0.828484023994169,7a03583c-bd5a-4cfb-a11d-023f67b9b23b,light_reasoning,1
-5.764842180974478,-2.2247879349948247,-1.1805993977678277,0.030192844564527765,d8f4a239-a371-4863-8296-4db3215cdcd1,light_reasoning,1
19.33801952293675,9.010010482113648,2.0193317559956983,1.4575708611207108,356b20b4-f087-4148-89a3-1ab5389d3f76,light_reasoning,1
-5.7718030413037384,-2.2992192165789254,-1.889701904090404,-0.5800736632581293,7530126f-262d-4e99-ad98-46de7390e2eb,light_reasoning,1
-5.766133194092451,-1.900981884880946,-1.6396992792819458,-0.3095832284305317,c82e535d-746c-48d6-a254-174525a88318,light_reasoning,1
-5.729641032811032,-1.6949736821455317,-0.7929906961907189,0.28915450178935975,af3bef62-589e-498d-9595-003dbb60912c,light_reasoning,1
-5.758880676073716,-1.9627199422736183,0.06829241055102835,-0.8864858014410747,aaf756ea-e22d-4885-ad00-a96265701391,light_reasoning,1
179.2533562575782,0.7918164677529632,0.26735027770283876,-0.7589983444854458,eddadb1f-ae65-494a-8bb5-5ef8726c9dd0,light_reasoning,1
169.23334647848563,-1.803480718500222,-0.2574788246335315,-1.5776438392412273,94918209-f844-4c49-90e3-c842a9b5b0a9,light_reasoning,1
-5.773618759644465,-2.321200564785032,-1.2625583965123344,-1.1932395947921466,107a38e7-2e6a-4d35-895f-7f3dc0a37f40,light_reasoning,1
-1.76790365406242,-0.8076097181180214,0.36353199179869256,0.9633601574106487,205bf5d7-a1c4-45b3-954e-4f0bb7328675,light_reasoning,1
-5.762387052090221,-1.6480412644228601,0.38221540645499846,-0.7204186385886189,a33f4f21-5671-46a6-924f-e65eeb8180c0,light_reasoning,1
-5.781178845340556,-1.9649457702112778,-2.245656355634617,0.4918474395809447,e0277ef3-2159-4b09-86ab-46b3322682b9,light_reasoning,1
-5.794850591785969,-2.776242085264639,-1.8537437903086558,-0.12633231249408997,fae1124b-ecef-4c7e-99b9-390cf80e4fee,light_reasoning,1
-5.777381546906342,-1.0859016628149365,-0.3719803156058723,-0.20290010765058789,347b29ae-19f4-41a6-a76e-9123ad6745e8,light_reasoning,1
-5.776594352741256,-2.6254375614084933,-1.9867368829418162,0.09939620334427651,e5cf22b6-1aeb-45d7-8c15-ca2daabc6a00,light_reasoning,1
-5.758683448048015,-1.5696289970239974,0.6481020565303949,-0.36048259315853626,39b9557b-f433-4f1c-b425-18102c4452b0,light_reasoning,1
-1.6999007709286318,5.792531093020114,1.13001930093527,0.18968408139200296,93b869e1-90a7-4474-b595-c75507aa7369,light_reasoning,1
